customer_text_clean,brand_response_clean,intent,label_confidence
Since the most recent @115858 iOS updates I’ve had issues with my devices @AppleSupport,"@683062 Let's take a closer look at them all together. What exactly is happening on your device and which model do you have? Have you tried any steps so far and if yes, which ones?",ios_update_issue,0.7387624
@AppleSupport my phone keeps disconnecting from the wifi it’s been happening for the past week what can I do to fix this? I’ve already restarted the network? Or is it my phone @115714 ?,"@254349 Being able to connect to Wi-Fi is important. Let's ensure Wi-Fi is enabled in Settings > Wi-Fi and connected to your preferred network. If you continue to have issues, please reach out to us here:",connectivity_issue,0.67141503
also @AppleSupport why can’t I type the letter “I” this is getting out of hand....,@500359 Here’s what you can do to work around the issue until it’s fixed in a future software update:,system_ui_keyboard_or_notification_bug,0.6805636
@AppleSupport it says i have no internet connection but it shows wifi is connected and still does nothing on cellular data... using an iphone se,@375546 Got it. Try updating with iTunes on a Mac or PC: DM us if anything comes up.,connectivity_issue,0.6147174
@AppleSupport Good morning! My iPhone has been unable to join a “captive Wi-Fi network” like you find in many public coffee shops. Can you help?,@136067 We're happy to help get this Wi-Fi issue taken care of. Can you tell us which iOS version you are currently using please?,connectivity_issue,0.6580265
@AppleSupport I can use wifi and not be in the range of my iPhone? Use siri? I'm taking wifi not cell,@376853 This is correct. You can use Siri when connected to Wi-Fi with only your Apple Watch. Find out more here:,connectivity_issue,0.6163068
"@AppleSupport hello , well first of all yesterday all my photos and messages disappeared from my phone after multiple restarts and backups",@420564 Thanks for that information. DM us next and let us know how much available storage space your iPhone has currently.,icloud_photos_or_mail,0.6212128
"@115948 @AppleSupport Apple Music is not working properly, I’m able to listen to songs but unable to download them to listen offline",@325615 We'll be happy to assist. When did you start seeing this happen? What device are you seeing this on?,media_playback_issue,0.6915277
@115858 why won’t my iPhone let me type the letter I️ (the letter that comes after H),@623492 Here’s what you can do to work around the issue until it’s fixed in a future software update:,system_ui_keyboard_or_notification_bug,0.65771204
@AppleSupport please help. Foriegn friend got tricked by @115858 store employee to get replacement for broken phone. Can’t return it now.,@566603 Thanks for reaching out to us. We'd like to hear more about your experience. Can you DM us with more details?,hardware_repair_or_damage,0.6055133
"@AppleSupport Hello, cant sign into any ideas? it keeps sending the auth code to the device im using?",@316618 It looks like the Apple Bug Reporter is down for scheduled maintenance. We encourage you to try again later.,authentication_or_code,0.6623681
"@AppleSupport I put my id account and my password but doesn't work it's tell me the id removed, i can't use the id to open the icloud. Can you help me by the serial number to open icloud?",@572887 Please meet with us in DM and we'll provide additional info about this. You can do that by using the link below:,authentication_or_code,0.6754796
hey @AppleSupport why does my phone keep showing i️ when i️ type the letter that comes after h in the alphabet plz fix,@745606 Let's figure this out. Is this happening in a specific app? Which iOS version are you running in Settings > General > About?,system_ui_keyboard_or_notification_bug,0.69229174
My battery is draining so fucking fast fuck @115858,"@568175 Let's take a look at what's going on. Meet us in DM with which country you're in, and we'll go from there.",battery_issue,0.72064036
"@AppleSupport Battery life awful, iOS 11.2, iPhone X","@141455 We’d love to help with your battery life. To start, please send us a DM.",battery_issue,0.71061105
Ever since I got the new iPhone update my phone has been crashing every 10 minutes 🙄🙄wtf @AppleSupport,@160194 We'd like to work with you. Are you noticing this with certain apps?,app_crash_or_freeze,0.6591613
@AppleSupport Need help resetting my daughters AppleID password. HELP!,@304773 Let's help get you into the right hand. Reach out to us via: and we can go from there.,authentication_or_code,0.6660079
@AppleSupport my iphones battery drains quickly. any tips. it might just be old though,@123518 We'd be happy to help with some battery tips. Let's start with the maximizing tips found here:,battery_issue,0.7515901
I’ve set up my new phone from a back up of my old phone but my photos which are stored in iCloud arnt on my new phone? #help @AppleSupport,"@349466 Congratulations on your new iPhone! When you go to from a computer, do you see your photos there?",icloud_photos_or_mail,0.621987
@AppleSupport I don’t listen to the music stored in the music app often so I’m not sure if the problem would still occur.,@278219 Are you able to test this using a song in the Music app? DM us with the results.,media_playback_issue,0.6678305
@AppleSupport why is my battery draining so fast I charged it to 100% now 15 min later it’s at 65% like how and my phone also over heating to where I don’t wanna touch it,@629067 We're here to help. Let's take this to DM so we can better assist you.,battery_issue,0.71615195
.@AppleSupport hello I’ve got ios11 on my iPhone 5S and my phone is slow and lagging. This is unacceptable,@352662 We want your update to go smoothly. Could you let us know which version of iOS your 5s is running?,device_performance,0.7062639
@AppleSupport Oh yeah and my notifications are not working.,@768605 We'd be happy to look into these issues with you. Could you please send us a DM with what country you're located in so we can get started?,system_ui_keyboard_or_notification_bug,0.6866009
Why when i type i it changes to I️ please help @115858,@686126 Thanks for reaching out. We want to help. You can update to the newest version iOS 11.1.2. You want to make sure to back up your iPhone before updating. This article explains how:,system_ui_keyboard_or_notification_bug,0.7000724
@AppleSupport Yes i have music stored in the music app and it happens when i use WiFi and cellular data,@278219 Do you run into the same interruptions with songs stored on your iPhone and played through the Music app?,media_playback_issue,0.6507183
